state_code,state_name,district_code,district_name,ngdp_code,parameter,census_1970,census_1980,census_1991,census_2000,census_2010,census_2020
2,Kedah,1,Baling,0201,Pop_MaritalDivorcedSeparated,..,..,1122,722,906,961
2,Kedah,1,Baling,0201,Pop_ReligionIslam,..,..,98302,111863,120209,130000
2,Kedah,1,Baling,0201,Pop_ReligionChristian,..,..,347,310,376,403
2,Kedah,1,Baling,0201,Pop_ReligionBuddha,..,..,6764,6084,6308,6054
2,Kedah,1,Baling,0201,Pop_ReligionHindu,..,..,7171,5420,5033,4635
2,Kedah,1,Baling,0201,Pop_ReligionOthers,..,..,1606,1031,297,240
2,Kedah,1,Baling,0201,Pop_ReligionNoReligionUnknown,..,..,228,122,81,1311
2,Kedah,1,Baling,0201,LandAreaKm2,..,..,..,..,..,1529
2,Kedah,1,Baling,0201,Pop_Density,..,..,..,..,..,93.291693917593193
2,Kedah,1,Baling,0201,Pop_StrataUrban,..,0,0,0,51485,45148
2,Kedah,1,Baling,0201,Pop_StrataRural,..,104858,114485,124830,80819,97495
2,Kedah,2,Bandar Baharu,0202,Pop_GenderTotal,33257,31724,33006,37963,41352,44412
2,Kedah,2,Bandar Baharu,0202,Pop_GenderMale,16571,15489,16133,19006,20810,22740
2,Kedah,2,Bandar Baharu,0202,Pop_GenderFemale,16686,16235,16873,18957,20542,21672
2,Kedah,2,Bandar Baharu,0202,Pop_CitizenshipCitizen,33257,31724,32908,37675,40677,43107
2,Kedah,2,Bandar Baharu,0202,Pop_CitizenshipNon-citizen,..,..,98,288,675,1305
2,Kedah,2,Bandar Baharu,0202,AnnualPopGrowthRate_Average,..,-0.4719177903902439,0.3961587090030293,1.3992263805608374,0.85508786716278573,0.71388915298281064
2,Kedah,2,Bandar Baharu,0202,Pop_EthnicMalay,22120,21652,24160,29586,33385,36156
2,Kedah,2,Bandar Baharu,0202,Pop_EthnicOtherBumi,..,..,11,27,27,115
2,Kedah,2,Bandar Baharu,0202,Pop_EthnicChinese,7632,7080,5846,5154,4585,4141
2,Kedah,2,Bandar Baharu,0202,Pop_EthnicIndian,3493,2953,2776,2868,2630,2611
2,Kedah,2,Bandar Baharu,0202,Pop_EthnicOther,12,39,115,40,50,84
2,Kedah,2,Bandar Baharu,0202,Pop_AgeGroup0014,..,13309,12558,13354,13172,11582
2,Kedah,2,Bandar Baharu,0202,Pop_AgeGroup1564,..,16894,18528,22372,25002,29343
2,Kedah,2,Bandar Baharu,0202,Pop_AgeGroup65++,..,1521,1920,2237,3178,3487
2,Kedah,2,Bandar Baharu,0202,Pop_MaritalNeverMarried,..,..,10471,8049,8956,11367
2,Kedah,2,Bandar Baharu,0202,Pop_MaritalMarried,..,..,12309,14730,16754,18763
2,Kedah,2,Bandar Baharu,0202,Pop_MaritalWiddowed,..,..,1555,1632,2217,2469
2,Kedah,2,Bandar Baharu,0202,Pop_MaritalDivorcedSeparated,..,..,269,198,253,356
2,Kedah,2,Bandar Baharu,0202,Pop_ReligionIslam,..,..,24448,29922,33959,37316
2,Kedah,2,Bandar Baharu,0202,Pop_ReligionChristian,..,..,144,111,144,86
2,Kedah,2,Bandar Baharu,0202,Pop_ReligionBuddha,..,..,2836,3659,4592,3540
2,Kedah,2,Bandar Baharu,0202,Pop_ReligionHindu,..,..,2565,2783,2566,2563
2,Kedah,2,Bandar Baharu,0202,Pop_ReligionOthers,..,..,2911,1375,31,620
2,Kedah,2,Bandar Baharu,0202,Pop_ReligionNoReligionUnknown,..,..,102,113,60,287
2,Kedah,2,Bandar Baharu,0202,LandAreaKm2,..,..,..,..,..,271
2,Kedah,2,Bandar Baharu,0202,Pop_Density,..,..,..,..,..,163.8819188191882
2,Kedah,2,Bandar Baharu,0202,Pop_StrataUrban,..,0,0,0,12028,11557
2,Kedah,2,Bandar Baharu,0202,Pop_StrataRural,..,31724,33006,37963,29324,32855
2,Kedah,3,Kota Setar,0203,Pop_GenderTotal,301213,279567,322354,354513,357176,374051
2,Kedah,3,Kota Setar,0203,Pop_GenderMale,150118,138011,159763,176297,178457,186128
2,Kedah,3,Kota Setar,0203,Pop_GenderFemale,151095,141556,162591,178216,178719,187923
2,Kedah,3,Kota Setar,0203,Pop_CitizenshipCitizen,301213,279567,321125,351654,350730,361151
2,Kedah,3,Kota Setar,0203,Pop_CitizenshipNon-citizen,..,..,1229,2859,6446,12900
2,Kedah,3,Kota Setar,0203,AnnualPopGrowthRate_Average,..,-0.74575678041918558,1.4240834290898838,0.95094696115944743,7.4836408273970326E-2,0.46163494258894866
2,Kedah,3,Kota Setar,0203,Pop_EthnicMalay,216826,194552,230277,263921,262027,268247
2,Kedah,3,Kota Setar,0203,Pop_EthnicOtherBumi,..,..,159,165,610,1021
2,Kedah,3,Kota Setar,0203,Pop_EthnicChinese,67981,73167,78670,76987,78542,83371
2,Kedah,3,Kota Setar,0203,Pop_EthnicIndian,11379,10712,10455,9154,8298,7306
2,Kedah,3,Kota Setar,0203,Pop_EthnicOther,5027,1136,1564,1427,1253,1206
2,Kedah,3,Kota Setar,0203,Pop_AgeGroup0014,..,105744,116350,119432,96615,94413
2,Kedah,3,Kota Setar,0203,Pop_AgeGroup1564,..,163579,191068,216072,234892,247898
2,Kedah,3,Kota Setar,0203,Pop_AgeGroup65++,..,10244,14936,19009,25669,31740
2,Kedah,3,Kota Setar,0203,Pop_MaritalNeverMarried,..,..,101818,71051,86572,80928
2,Kedah,3,Kota Setar,0203,Pop_MaritalMarried,..,..,125984,147190,154455,163027
2,Kedah,3,Kota Setar,0203,Pop_MaritalWiddowed,..,..,12538,14312,17109,16061
2,Kedah,3,Kota Setar,0203,Pop_MaritalDivorcedSeparated,..,..,2492,2528,2425,4408
2,Kedah,3,Kota Setar,0203,Pop_ReligionIslam,..,..,232825,267477,267659,274649
2,Kedah,3,Kota Setar,0203,Pop_ReligionChristian,..,..,2346,2288,2007,2342
2,Kedah,3,Kota Setar,0203,Pop_ReligionBuddha,..,..,65178,68886,78555,81226
2,Kedah,3,Kota Setar,0203,Pop_ReligionHindu,..,..,8282,7714,7007,6538
2,Kedah,3,Kota Setar,0203,Pop_ReligionOthers,..,..,12525,7752,1549,1603
2,Kedah,3,Kota Setar,0203,Pop_ReligionNoReligionUnknown,..,..,711,396,399,7693
2,Kedah,3,Kota Setar,0203,LandAreaKm2,..,..,..,..,..,420
2,Kedah,3,Kota Setar,0203,Pop_Density,..,..,..,..,..,890.59761904761899
2,Kedah,3,Kota Setar,0203,Pop_StrataUrban,..,69435,180026,203342,280594,300448
2,Kedah,3,Kota Setar,0203,Pop_StrataRural,..,210132,142328,151171,76582,73603
2,Kedah,4,Kuala Muda,0204,Pop_GenderTotal,159831,192308,254372,339898,443488,544984
2,Kedah,4,Kuala Muda,0204,Pop_GenderMale,80867,95815,125549,170248,224626,280022
2,Kedah,4,Kuala Muda,0204,Pop_GenderFemale,78964,96493,128823,169650,218862,264962
2,Kedah,4,Kuala Muda,0204,Pop_CitizenshipCitizen,159831,192308,253332,332482,423736,509844
2,Kedah,4,Kuala Muda,0204,Pop_CitizenshipNon-citizen,..,..,1040,7416,19752,35140
2,Kedah,4,Kuala Muda,0204,AnnualPopGrowthRate_Average,..,1.849812463847978,2.7969950912204524,2.8984781008568437,2.6602517128518701,2.0608569254773834
2,Kedah,4,Kuala Muda,0204,Pop_EthnicMalay,82857,106983,151976,211853,278999,363932
2,Kedah,4,Kuala Muda,0204,Pop_EthnicOtherBumi,..,..,567,628,1403,2136
2,Kedah,4,Kuala Muda,0204,Pop_EthnicChinese,45845,52646,59348,70252,82249,83024
2,Kedah,4,Kuala Muda,0204,Pop_EthnicIndian,29299,31751,40066,48276,58986,58581
2,Kedah,4,Kuala Muda,0204,Pop_EthnicOther,1830,928,1375,1473,2099,2171
2,Kedah,4,Kuala Muda,0204,Pop_AgeGroup0014,..,74861,93276,116094,131269,130338
2,Kedah,4,Kuala Muda,0204,Pop_AgeGroup1564,..,109953,150806,210287,289644,369798
2,Kedah,4,Kuala Muda,0204,Pop_AgeGroup65++,..,7494,10290,13517,22575,44848
2,Kedah,4,Kuala Muda,0204,Pop_MaritalNeverMarried,..,..,82259,72555,102427,114011
2,Kedah,4,Kuala Muda,0204,Pop_MaritalMarried,..,..,96559,137983,189865,228387
2,Kedah,4,Kuala Muda,0204,Pop_MaritalWiddowed,..,..,9155,11430,17062,15920
2,Kedah,4,Kuala Muda,0204,Pop_MaritalDivorcedSeparated,..,..,1629,1836,2865,4559
2,Kedah,4,Kuala Muda,0204,Pop_ReligionIslam,..,..,154357,219731,291946,376394
2,Kedah,4,Kuala Muda,0204,Pop_ReligionChristian,..,..,3691,4429,5752,5990
2,Kedah,4,Kuala Muda,0204,Pop_ReligionBuddha,..,..,37340,55863,83214,81498
2,Kedah,4,Kuala Muda,0204,Pop_ReligionHindu,..,..,36545,44813,56971,57755
2,Kedah,4,Kuala Muda,0204,Pop_ReligionOthers,..,..,21822,14182,3082,3866
2,Kedah,4,Kuala Muda,0204,Pop_ReligionNoReligionUnknown,..,..,490,880,2523,19481
2,Kedah,4,Kuala Muda,0204,LandAreaKm2,..,..,..,..,..,913
2,Kedah,4,Kuala Muda,0204,Pop_Density,..,..,..,..,..,596.91566265060237
2,Kedah,4,Kuala Muda,0204,Pop_StrataUrban,..,45343,138512,217741,375000,478314
2,Kedah,4,Kuala Muda,0204,Pop_StrataRural,..,146965,115860,122157,68488,66670
2,Kedah,5,Kubang Pasu,0205,Pop_GenderTotal,117451,129808,157963,185856,214479,237759
2,Kedah,5,Kubang Pasu,0205,Pop_GenderMale,59515,63933,78471,89556,104688,117316
2,Kedah,5,Kubang Pasu,0205,Pop_GenderFemale,57936,65875,79492,96300,109791,120443
2,Kedah,5,Kubang Pasu,0205,Pop_CitizenshipCitizen,117451,129808,157470,184046,209463,230846
2,Kedah,5,Kubang Pasu,0205,Pop_CitizenshipNon-citizen,..,..,493,1810,5016,6913
2,Kedah,5,Kubang Pasu,0205,AnnualPopGrowthRate_Average,..,1.000352103226458,1.9630439273530218,1.6261135193421015,1.4323965115522486,1.0304572412116497
2,Kedah,5,Kubang Pasu,0205,Pop_EthnicMalay,98669,109282,134750,160058,184135,206499
2,Kedah,5,Kubang Pasu,0205,Pop_EthnicOtherBumi,..,..,191,843,799,1176
2,Kedah,5,Kubang Pasu,0205,Pop_EthnicChinese,13659,14608,15598,15892,16555,14934
2,Kedah,5,Kubang Pasu,0205,Pop_EthnicIndian,3270,3781,4210,4384,4846,4911
2,Kedah,5,Kubang Pasu,0205,Pop_EthnicOther,1853,2137,2721,2869,3128,3326
2,Kedah,5,Kubang Pasu,0205,Pop_AgeGroup0014,..,50363,58273,60654,57172,63125
2,Kedah,5,Kubang Pasu,0205,Pop_AgeGroup1564,..,73986,91959,115433,143767,156482
2,Kedah,5,Kubang Pasu,0205,Pop_AgeGroup65++,..,5459,7731,9769,13540,18152
2,Kedah,5,Kubang Pasu,0205,Pop_MaritalNeverMarried,..,..,46997,41082,61207,63130
2,Kedah,5,Kubang Pasu,0205,Pop_MaritalMarried,..,..,63154,75879,85049,102416
2,Kedah,5,Kubang Pasu,0205,Pop_MaritalWiddowed,..,..,5638,6676,9414,9731
2,Kedah,5,Kubang Pasu,0205,Pop_MaritalDivorcedSeparated,..,..,1575,1565,1637,2097
2,Kedah,5,Kubang Pasu,0205,Pop_ReligionIslam,..,..,135374,162324,188657,212015
2,Kedah,5,Kubang Pasu,0205,Pop_ReligionChristian,..,..,521,1006,1054,1885
2,Kedah,5,Kubang Pasu,0205,Pop_ReligionBuddha,..,..,14945,17108,19718,16649
2,Kedah,5,Kubang Pasu,0205,Pop_ReligionHindu,..,..,3773,4065,4579,4488
2,Kedah,5,Kubang Pasu,0205,Pop_ReligionOthers,..,..,2694,1277,357,200
2,Kedah,5,Kubang Pasu,0205,Pop_ReligionNoReligionUnknown,..,..,615,76,114,2522
2,Kedah,5,Kubang Pasu,0205,LandAreaKm2,..,..,..,..,..,946
2,Kedah,5,Kubang Pasu,0205,Pop_Density,..,..,..,..,..,251.33086680761099
2,Kedah,5,Kubang Pasu,0205,Pop_StrataUrban,..,13908,35881,49401,111369,128858
2,Kedah,5,Kubang Pasu,0205,Pop_StrataRural,..,115900,122082,136455,103110,108901
2,Kedah,6,Kulim,0206,Pop_GenderTotal,88346,92525,128356,190952,281260,337699
2,Kedah,6,Kulim,0206,Pop_GenderMale,44322,45068,62828,95472,146510,173041
2,Kedah,6,Kulim,0206,Pop_GenderFemale,44024,47457,65528,95480,134750,164658
2,Kedah,6,Kulim,0206,Pop_CitizenshipCitizen,88346,92525,127681,186203,265902,318348
2,Kedah,6,Kulim,0206,Pop_CitizenshipNon-citizen,..,..,675,4749,15358,19351
2,Kedah,6,Kulim,0206,AnnualPopGrowthRate_Average,..,0.46217955007948158,3.2732877512800602,3.9721443416250732,3.8725742087936861,1.8287545773686302
2,Kedah,6,Kulim,0206,Pop_EthnicMalay,40337,45292,73808,112935,168597,220323
2,Kedah,6,Kulim,0206,Pop_EthnicOtherBumi,..,..,156,349,557,1129
2,Kedah,6,Kulim,0206,Pop_EthnicChinese,26590,26045,27170,36200,46208,47366
2,Kedah,6,Kulim,0206,Pop_EthnicIndian,21221,20987,26027,36204,49830,48070
2,Kedah,6,Kulim,0206,Pop_EthnicOther,198,201,520,515,710,1460
2,Kedah,6,Kulim,0206,Pop_AgeGroup0014,..,36576,45780,65672,87321,79726
2,Kedah,6,Kulim,0206,Pop_AgeGroup1564,..,52020,77308,118049,182160,230859
2,Kedah,6,Kulim,0206,Pop_AgeGroup65++,..,3929,5268,7231,11779,27114
2,Kedah,6,Kulim,0206,Pop_MaritalNeverMarried,..,..,43894,40534,65000,72669
2,Kedah,6,Kulim,0206,Pop_MaritalMarried,..,..,47704,77885,118795,142274
2,Kedah,6,Kulim,0206,Pop_MaritalWiddowed,..,..,4336,5887,8773,8264
2,Kedah,6,Kulim,0206,Pop_MaritalDivorcedSeparated,..,..,843,974,1371,2521
2,Kedah,6,Kulim,0206,Pop_ReligionIslam,..,..,75273,118051,177623,230686
2,Kedah,6,Kulim,0206,Pop_ReligionChristian,..,..,2144,3108,4315,3810
2,Kedah,6,Kulim,0206,Pop_ReligionBuddha,..,..,19269,29848,44737,46281
2,Kedah,6,Kulim,0206,Pop_ReligionHindu,..,..,24043,33973,48335,46502
2,Kedah,6,Kulim,0206,Pop_ReligionOthers,..,..,7418,5757,2687,2583
2,Kedah,6,Kulim,0206,Pop_ReligionNoReligionUnknown,..,..,176,215,3563,7837
2,Kedah,6,Kulim,0206,LandAreaKm2,..,..,..,..,..,774
2,Kedah,6,Kulim,0206,Pop_Density,..,..,..,..,..,436.30361757105942
2,Kedah,6,Kulim,0206,Pop_StrataUrban,..,26817,58328,117488,255263,296845
2,Kedah,6,Kulim,0206,Pop_StrataRural,..,65708,70028,73464,25997,40854
2,Kedah,7,Langkawi,0207,Pop_GenderTotal,23788,28340,42938,69681,92784,94138
2,Kedah,7,Langkawi,0207,Pop_GenderMale,11931,14326,22157,35523,49065,48694
2,Kedah,7,Langkawi,0207,Pop_GenderFemale,11857,14014,20781,34158,43719,45444
2,Kedah,7,Langkawi,0207,Pop_CitizenshipCitizen,23788,28340,41684,67396,83607,90015
2,Kedah,7,Langkawi,0207,Pop_CitizenshipNon-citizen,..,..,1254,2285,9177,4123
2,Kedah,7,Langkawi,0207,AnnualPopGrowthRate_Average,..,1.7509298241818709,4.1548298048483883,4.8417046901421648,2.8634652737249522,0.1448757965891081
2,Kedah,7,Langkawi,0207,Pop_EthnicMalay,20991,25156,37435,61018,77279,82160
2,Kedah,7,Langkawi,0207,Pop_EthnicOtherBumi,..,..,101,228,151,528
2,Kedah,7,Langkawi,0207,Pop_EthnicChinese,1962,2105,2769,4136,4253,4611
2,Kedah,7,Langkawi,0207,Pop_EthnicIndian,794,855,1095,1540,1712,1741
2,Kedah,7,Langkawi,0207,Pop_EthnicOther,41,224,284,474,212,975
2,Kedah,7,Langkawi,0207,Pop_AgeGroup0014,..,11052,15613,24913,27326,24037
2,Kedah,7,Langkawi,0207,Pop_AgeGroup1564,..,16093,25581,42488,61895,63594
2,Kedah,7,Langkawi,0207,Pop_AgeGroup65++,..,1195,1744,2280,3563,6507
2,Kedah,7,Langkawi,0207,Pop_MaritalNeverMarried,..,..,12248,14147,19469,21294
2,Kedah,7,Langkawi,0207,Pop_MaritalMarried,..,..,17155,28536,43042,41605
2,Kedah,7,Langkawi,0207,Pop_MaritalWiddowed,..,..,1169,1594,2360,3105
2,Kedah,7,Langkawi,0207,Pop_MaritalDivorcedSeparated,..,..,403,491,587,1430
2,Kedah,7,Langkawi,0207,Pop_ReligionIslam,..,..,38413,63525,79908,85490
2,Kedah,7,Langkawi,0207,Pop_ReligionChristian,..,..,201,526,673,940
2,Kedah,7,Langkawi,0207,Pop_ReligionBuddha,..,..,2223,3924,4714,4523
2,Kedah,7,Langkawi,0207,Pop_ReligionHindu,..,..,883,1345,1628,1579
2,Kedah,7,Langkawi,0207,Pop_ReligionOthers,..,..,393,289,66,56
2,Kedah,7,Langkawi,0207,Pop_ReligionNoReligionUnknown,..,..,52,72,5795,1550
2,Kedah,7,Langkawi,0207,LandAreaKm2,..,..,..,..,..,526
2,Kedah,7,Langkawi,0207,Pop_Density,..,..,..,..,..,178.96958174904944
2,Kedah,7,Langkawi,0207,Pop_StrataUrban,..,0,10503,20997,77740,88986
2,Kedah,7,Langkawi,0207,Pop_StrataRural,..,28340,32435,48684,15044,5152
2,Kedah,8,Padang Terap,0208,Pop_GenderTotal,30363,40428,50726,55847,61970,65698
2,Kedah,8,Padang Terap,0208,Pop_GenderMale,15513,20215,25130,27657,31395,34223
2,Kedah,8,Padang Terap,0208,Pop_GenderFemale,14850,20213,25596,28190,30575,31475
2,Kedah,8,Padang Terap,0208,Pop_CitizenshipCitizen,30363,40428,50532,55638,60413,62389
2,Kedah,8,Padang Terap,0208,Pop_CitizenshipNon-citizen,..,..,194,209,1557,3309
2,Kedah,8,Padang Terap,0208,AnnualPopGrowthRate_Average,..,2.8629785233754235,2.2691598545004013,0.96177209101171601,1.0403458821038838,0.58418086652895362
2,Kedah,8,Padang Terap,0208,Pop_EthnicMalay,26892,36776,46273,51258,55784,57089
2,Kedah,8,Padang Terap,0208,Pop_EthnicOtherBumi,..,..,20,23,74,190
2,Kedah,8,Padang Terap,0208,Pop_EthnicChinese,928,728,783,661,651,497
2,Kedah,8,Padang Terap,0208,Pop_EthnicIndian,214,137,136,47,85,28
2,Kedah,8,Padang Terap,0208,Pop_EthnicOther,2329,2787,3320,3649,3819,4585
2,Kedah,8,Padang Terap,0208,Pop_AgeGroup0014,..,17538,21308,21733,18549,18010
2,Kedah,8,Padang Terap,0208,Pop_AgeGroup1564,..,21600,27325,31091,38768,43001
2,Kedah,8,Padang Terap,0208,Pop_AgeGroup65++,..,1290,2093,3023,4653,4687
2,Kedah,8,Padang Terap,0208,Pop_MaritalNeverMarried,..,..,13506,9276,13434,15580
2,Kedah,8,Padang Terap,0208,Pop_MaritalMarried,..,..,20234,22402,26656,28818
2,Kedah,8,Padang Terap,0208,Pop_MaritalWiddowed,..,..,1535,2041,2906,3300
2,Kedah,8,Padang Terap,0208,Pop_MaritalDivorcedSeparated,..,..,520,395,425,592
2,Kedah,8,Padang Terap,0208,Pop_ReligionIslam,..,..,46525,51480,57028,58752
2,Kedah,8,Padang Terap,0208,Pop_ReligionChristian,..,..,45,16,64,206
2,Kedah,8,Padang Terap,0208,Pop_ReligionBuddha,..,..,3861,4273,4772,6467
2,Kedah,8,Padang Terap,0208,Pop_ReligionHindu,..,..,102,27,76,67
2,Kedah,8,Padang Terap,0208,Pop_ReligionOthers,..,..,180,45,16,11
2,Kedah,8,Padang Terap,0208,Pop_ReligionNoReligionUnknown,..,..,13,6,14,195
2,Kedah,8,Padang Terap,0208,LandAreaKm2,..,..,..,..,..,1359
2,Kedah,8,Padang Terap,0208,Pop_Density,..,..,..,..,..,48.342899190581306
2,Kedah,8,Padang Terap,0208,Pop_StrataUrban,..,0,0,0,0,0
2,Kedah,8,Padang Terap,0208,Pop_StrataRural,..,40428,50726,55847,61970,65698
2,Kedah,9,Sik,0209,Pop_GenderTotal,39027,43366,54466,59556,66387,67925
2,Kedah,9,Sik,0209,Pop_GenderMale,20016,21593,27121,29718,34140,34674
2,Kedah,9,Sik,0209,Pop_GenderFemale,19011,21773,27345,29838,32247,33251
2,Kedah,9,Sik,0209,Pop_CitizenshipCitizen,39027,43366,54362,59386,64795,65808
2,Kedah,9,Sik,0209,Pop_CitizenshipNon-citizen,..,..,104,170,1592,2117
2,Kedah,9,Sik,0209,AnnualPopGrowthRate_Average,..,1.0542200965449426,2.2790092983877792,0.89340392612500319,1.0858420778853457,0.229029011305727
2,Kedah,9,Sik,0209,Pop_EthnicMalay,34815,39244,50125,55176,60131,61616
2,Kedah,9,Sik,0209,Pop_EthnicOtherBumi,..,..,18,24,20,197
2,Kedah,9,Sik,0209,Pop_EthnicChinese,1454,1032,973,802,690,513
2,Kedah,9,Sik,0209,Pop_EthnicIndian,189,91,94,45,52,57
2,Kedah,9,Sik,0209,Pop_EthnicOther,2569,2999,3152,3339,3902,3425
2,Kedah,9,Sik,0209,Pop_AgeGroup0014,..,18771,23245,22475,20675,18668
2,Kedah,9,Sik,0209,Pop_AgeGroup1564,..,23170,28837,33838,40796,44403
2,Kedah,9,Sik,0209,Pop_AgeGroup65++,..,1425,2384,3243,4916,4854
2,Kedah,9,Sik,0209,Pop_MaritalNeverMarried,..,..,15354,11275,13833,14493
2,Kedah,9,Sik,0209,Pop_MaritalMarried,..,..,20703,22982,28163,31203
2,Kedah,9,Sik,0209,Pop_MaritalWiddowed,..,..,1752,2374,3207,3279
2,Kedah,9,Sik,0209,Pop_MaritalDivorcedSeparated,..,..,569,450,509,598
2,Kedah,9,Sik,0209,Pop_ReligionIslam,..,..,50332,55391,61171,63010
2,Kedah,9,Sik,0209,Pop_ReligionChristian,..,..,13,14,19,42
2,Kedah,9,Sik,0209,Pop_ReligionBuddha,..,..,3927,3880,4760,4087
2,Kedah,9,Sik,0209,Pop_ReligionHindu,..,..,21,15,48,55
2,Kedah,9,Sik,0209,Pop_ReligionOthers,..,..,106,248,76,20
2,Kedah,9,Sik,0209,Pop_ReligionNoReligionUnknown,..,..,44,8,313,711
2,Kedah,9,Sik,0209,LandAreaKm2,..,..,..,..,..,1635
2,Kedah,9,Sik,0209,Pop_Density,..,..,..,..,..,41.544342507645261
2,Kedah,9,Sik,0209,Pop_StrataUrban,..,0,0,0,0,9707
2,Kedah,9,Sik,0209,Pop_StrataRural,..,43366,54466,59556,66387,58218
2,Kedah,10,Yan,0210,Pop_GenderTotal,55003,59030,60483,62217,66606,73384
2,Kedah,10,Yan,0210,Pop_GenderMale,26812,28436,28871,30360,33168,37659
2,Kedah,10,Yan,0210,Pop_GenderFemale,28191,30594,31612,31857,33438,35725
2,Kedah,10,Yan,0210,Pop_CitizenshipCitizen,55003,59030,60319,61852,65950,72802
2,Kedah,10,Yan,0210,Pop_CitizenshipNon-citizen,..,..,164,365,656,582
2,Kedah,10,Yan,0210,AnnualPopGrowthRate_Average,..,0.70658060053130944,0.24316544563085901,0.28265940483663332,0.68166389279217776,0.96911264628789451
2,Kedah,10,Yan,0210,Pop_EthnicMalay,47098,51462,54130,56890,61478,69620
2,Kedah,10,Yan,0210,Pop_EthnicOtherBumi,..,..,53,35,19,318
2,Kedah,10,Yan,0210,Pop_EthnicChinese,7525,7258,5709,4636,4326,2734
2,Kedah,10,Yan,0210,Pop_EthnicIndian,314,261,186,138,91,63
2,Kedah,10,Yan,0210,Pop_EthnicOther,66,49,241,153,36,67
2,Kedah,10,Yan,0210,Pop_AgeGroup0014,..,23819,22706,22020,20787,19924
2,Kedah,10,Yan,0210,Pop_AgeGroup1564,..,32577,34168,35802,40108,47867
2,Kedah,10,Yan,0210,Pop_AgeGroup65++,..,2634,3609,4395,5711,5593
2,Kedah,10,Yan,0210,Pop_MaritalNeverMarried,..,..,19943,11757,14005,15558
2,Kedah,10,Yan,0210,Pop_MaritalMarried,..,..,22415,24745,27756,31260
2,Kedah,10,Yan,0210,Pop_MaritalWiddowed,..,..,2853,3187,3556,3394
2,Kedah,10,Yan,0210,Pop_MaritalDivorcedSeparated,..,..,563,508,502,560
2,Kedah,10,Yan,0210,Pop_ReligionIslam,..,..,54555,57422,61933,70332
2,Kedah,10,Yan,0210,Pop_ReligionChristian,..,..,23,27,43,72
2,Kedah,10,Yan,0210,Pop_ReligionBuddha,..,..,4328,3934,4330,2673
2,Kedah,10,Yan,0210,Pop_ReligionHindu,..,..,105,103,73,36
2,Kedah,10,Yan,0210,Pop_ReligionOthers,..,..,1383,681,58,37
2,Kedah,10,Yan,0210,Pop_ReligionNoReligionUnknown,..,..,54,50,169,234
2,Kedah,10,Yan,0210,LandAreaKm2,..,..,..,..,..,246
2,Kedah,10,Yan,0210,Pop_Density,..,..,..,..,..,298.3089430894309
2,Kedah,10,Yan,0210,Pop_StrataUrban,..,0,0,0,29978,33969
2,Kedah,10,Yan,0210,Pop_StrataRural,..,59030,60483,62217,36628,39415
2,Kedah,11,Pendang,0211,Pop_GenderTotal,..,75861,83092,89764,93598,98922
2,Kedah,11,Pendang,0211,Pop_GenderMale,..,37113,40814,44447,46768,52476
2,Kedah,11,Pendang,0211,Pop_GenderFemale,..,38748,42278,45317,46830,46446
2,Kedah,11,Pendang,0211,Pop_CitizenshipCitizen,..,75861,82944,89391,92669,97010
2,Kedah,11,Pendang,0211,Pop_CitizenshipNon-citizen,..,..,148,373,929,1912
2,Kedah,11,Pendang,0211,AnnualPopGrowthRate_Average,..,..,0.91045709320873736,0.77235576388891947,0.41825011672559886,0.553226450732064
2,Kedah,11,Pendang,0211,Pop_EthnicMalay,..,64534,72232,79516,83040,87797
2,Kedah,11,Pendang,0211,Pop_EthnicOtherBumi,..,..,40,29,62,257
2,Kedah,11,Pendang,0211,Pop_EthnicChinese,..,5742,5134,4205,3375,2832
2,Kedah,11,Pendang,0211,Pop_EthnicIndian,..,963,606,340,241,413
2,Kedah,11,Pendang,0211,Pop_EthnicOther,..,4622,4932,5301,5951,5711
2,Kedah,11,Pendang,0211,Pop_AgeGroup0014,..,31197,31878,31738,27238,27166
2,Kedah,11,Pendang,0211,Pop_AgeGroup1564,..,41740,46725,52063,58342,64461
2,Kedah,11,Pendang,0211,Pop_AgeGroup65++,..,2924,4489,5963,8018,7295
2,Kedah,11,Pendang,0211,Pop_MaritalNeverMarried,..,..,23694,16278,20579,19645
2,Kedah,11,Pendang,0211,Pop_MaritalMarried,..,..,33193,36891,39836,43015
2,Kedah,11,Pendang,0211,Pop_MaritalWiddowed,..,..,3476,4068,5409,4145
2,Kedah,11,Pendang,0211,Pop_MaritalDivorcedSeparated,..,..,855,789,536,849
2,Kedah,11,Pendang,0211,Pop_ReligionIslam,..,..,72596,79872,83753,89036
2,Kedah,11,Pendang,0211,Pop_ReligionChristian,..,..,71,50,67,207
2,Kedah,11,Pendang,0211,Pop_ReligionBuddha,..,..,8878,9146,9379,8350
2,Kedah,11,Pendang,0211,Pop_ReligionHindu,..,..,507,298,229,347
2,Kedah,11,Pendang,0211,Pop_ReligionOthers,..,..,997,377,141,460
2,Kedah,11,Pendang,0211,Pop_ReligionNoReligionUnknown,..,..,43,21,29,522
2,Kedah,11,Pendang,0211,LandAreaKm2,..,..,..,..,..,629
2,Kedah,11,Pendang,0211,Pop_Density,..,..,..,..,..,157.26868044515103
2,Kedah,11,Pendang,0211,Pop_StrataUrban,..,0,0,0,10884,21833
2,Kedah,11,Pendang,0211,Pop_StrataRural,..,75861,83092,89764,82714,77089
